id,sentiment_negative,sentiment_neutral,sentiment_positive,topic_id,topic_probability,predicted_behavior,source,score,engagement,keyword_count
8796,0.876060962677002,0.11444909870624542,0.009489982388913631,0,1.0,churn_risk,youtube,0,0,2
8797,0.7934234142303467,0.1663045585155487,0.04027204215526581,-1,0.0,churn_risk,youtube,0,0,1
8798,0.2448716163635254,0.7335031032562256,0.021625200286507607,0,1.0,passive_browsing,youtube,3,4,1
8799,0.021440833806991577,0.920073390007019,0.05848580226302147,0,1.0,passive_browsing,youtube,1,1,1
8801,0.01663653738796711,0.9289993643760681,0.05436406657099724,0,0.9187019450439287,passive_browsing,youtube,0,1,1
8802,0.08575049042701721,0.8884982466697693,0.02575119026005268,0,1.0,passive_browsing,youtube,1,1,2
8804,0.9269315600395203,0.06622061878442764,0.006847884971648455,-1,0.0,churn_risk,youtube,0,0,4
8806,0.4731036126613617,0.47393232583999634,0.052964016795158386,0,0.6782752486647002,passive_browsing,youtube,11,4,1
8807,0.890824556350708,0.09807877242565155,0.011096645146608353,40,1.0,churn_risk,youtube,3,1,2
8809,0.748012125492096,0.23948702216148376,0.012500828132033348,0,1.0,churn_risk,youtube,0,1,1
8810,0.7239406108856201,0.23032520711421967,0.04573425278067589,0,0.988721529588597,churn_risk,youtube,9,2,1
8812,0.4266521632671356,0.3345755636692047,0.23877230286598206,0,0.6474197314943815,churn_risk,youtube,0,0,3
8815,0.21749085187911987,0.41436144709587097,0.36814770102500916,0,1.0,passive_browsing,youtube,1,0,8
8816,0.01495840959250927,0.05890979617834091,0.9261317849159241,0,1.0,purchase_intent,youtube,0,0,9
8822,0.8673425912857056,0.12450716644525528,0.008150237612426281,39,1.0,churn_risk,youtube,333,2,2
8823,0.04819978028535843,0.22412006556987762,0.7276801466941833,0,1.0,purchase_intent,youtube,409,7,8
8824,0.9187966585159302,0.07493419200181961,0.006269130390137434,11,1.0,churn_risk,youtube,153,4,1
8825,0.03980051353573799,0.13990864157676697,0.8202908635139465,0,0.6527377574704409,purchase_intent,youtube,126,2,2
8827,0.035382624715566635,0.09265263378620148,0.8719647526741028,0,1.0,purchase_intent,youtube,19,1,1
8828,0.4041607677936554,0.5044942498207092,0.09134499728679657,0,1.0,passive_browsing,youtube,82,0,3
8830,0.008442539721727371,0.07777607440948486,0.9137813448905945,0,0.9947083011266943,purchase_intent,youtube,172,3,7
8832,0.17072336375713348,0.2507704198360443,0.5785062313079834,0,0.6834954490905877,purchase_intent,youtube,44,0,1
8833,0.7745577692985535,0.21230651438236237,0.013135730288922787,0,1.0,churn_risk,youtube,32,1,1
8837,0.0044222744181752205,0.05854206904768944,0.9370356202125549,0,0.7315287925535668,purchase_intent,youtube,8,0,1
8843,0.03063775599002838,0.06501354277133942,0.9043486714363098,0,1.0,purchase_intent,youtube,0,0,1
8844,0.030683625489473343,0.25985974073410034,0.7094566226005554,0,1.0,purchase_intent,youtube,0,0,2
8845,0.016062092036008835,0.06802576780319214,0.9159122109413147,0,1.0,purchase_intent,youtube,45,1,2
8847,0.018226588144898415,0.13844190537929535,0.8433315753936768,0,1.0,purchase_intent,youtube,15,1,2
8848,0.0024006995372474194,0.03004635125398636,0.9675530195236206,0,0.9087693271556142,purchase_intent,youtube,64,2,3
8851,0.012561566196382046,0.1943288892507553,0.7931095361709595,-1,0.0,purchase_intent,youtube,0,0,1
8852,0.027351466938853264,0.15438957512378693,0.8182589411735535,24,1.0,purchase_intent,youtube,5,0,2
8853,0.00366313592530787,0.10872210562229156,0.8876147270202637,0,0.5098639840954489,purchase_intent,youtube,2,0,3
8855,0.008537355810403824,0.030754953622817993,0.9607077240943909,0,1.0,purchase_intent,youtube,5,0,1
8858,0.24116984009742737,0.488320916891098,0.2705092132091522,0,0.9792357742775651,passive_browsing,youtube,13,0,1
8863,0.0029476683121174574,0.00804699957370758,0.9890053868293762,0,0.7936878632473513,purchase_intent,youtube,4,0,2
8864,0.003299793228507042,0.07801853865385056,0.9186816215515137,0,1.0,purchase_intent,youtube,2,0,1
8868,0.09210098534822464,0.2241370528936386,0.6837619543075562,0,1.0,passive_browsing,youtube,0,0,1
8869,0.6379837393760681,0.341900110244751,0.020116088911890984,-1,0.0,passive_browsing,youtube,7,0,1
8874,0.05975254625082016,0.245669886469841,0.6945775747299194,0,1.0,passive_browsing,youtube,2,0,2
8876,0.1739245504140854,0.48509588837623596,0.34097957611083984,-1,0.0,passive_browsing,youtube,4,0,1
8878,0.0702165886759758,0.17017652094364166,0.7596068978309631,0,1.0,purchase_intent,youtube,1,0,1
8879,0.015491928905248642,0.05550892651081085,0.9289991855621338,0,1.0,purchase_intent,youtube,0,0,3
8883,0.012597612105309963,0.04576216638088226,0.9416402578353882,0,0.5240124102984378,purchase_intent,youtube,1,0,1
8885,0.004984861705452204,0.013202549889683723,0.981812596321106,24,0.846806057154893,purchase_intent,youtube,0,0,2
8889,0.007851960137486458,0.026193048804998398,0.9659549593925476,0,0.7443808105987388,purchase_intent,youtube,0,0,1
8890,0.059712279587984085,0.08244703710079193,0.8578407168388367,0,0.6515209800333932,purchase_intent,youtube,0,0,1
8893,0.007634291425347328,0.1277954876422882,0.8645702004432678,0,1.0,purchase_intent,youtube,3,0,2
8894,0.43348610401153564,0.43827560544013977,0.1282382756471634,0,1.0,passive_browsing,youtube,0,0,2
8897,0.23970311880111694,0.3191513121128082,0.4411456286907196,0,0.5651680972722156,passive_browsing,youtube,0,0,1
8898,0.062056947499513626,0.20202012360095978,0.7359229922294617,0,0.7524699761233692,purchase_intent,youtube,0,0,4
8901,0.004264747258275747,0.008413116447627544,0.9873221516609192,0,0.8066034646830617,purchase_intent,youtube,1,0,1
8903,0.008035081438720226,0.02618836984038353,0.9657766222953796,0,0.7051304286741134,purchase_intent,youtube,0,0,1
8908,0.043857891112565994,0.20995090901851654,0.7461912631988525,0,1.0,purchase_intent,youtube,14,1,6
8913,0.6381664276123047,0.2747326195240021,0.08710088580846786,0,1.0,passive_browsing,youtube,3,0,6
8914,0.794714629650116,0.19125770032405853,0.01402765978127718,0,1.0,churn_risk,youtube,5,0,3
8915,0.6823441386222839,0.20323339104652405,0.1144225001335144,0,1.0,passive_browsing,youtube,0,0,3
8916,0.006002603564411402,0.09619111567735672,0.8978062868118286,-1,0.0,purchase_intent,youtube,0,0,1
8917,0.010632230900228024,0.029537608847022057,0.959830105304718,0,1.0,purchase_intent,youtube,1,0,1
8920,0.0074622840620577335,0.07184067368507385,0.920697033405304,0,1.0,purchase_intent,youtube,3,1,4
8922,0.038096241652965546,0.7109971046447754,0.25090670585632324,-1,0.0,passive_browsing,youtube,189,4,1
8923,0.8846608400344849,0.10670323669910431,0.008635942824184895,0,0.8580581710030631,churn_risk,youtube,11,1,3
8924,0.9036496877670288,0.08851872384548187,0.007831566967070103,0,1.0,churn_risk,youtube,56,5,1
8925,0.06631222367286682,0.4929330348968506,0.4407547414302826,0,1.0,passive_browsing,youtube,142,12,6
8927,0.8486288785934448,0.13576653599739075,0.015604625456035137,0,1.0,churn_risk,youtube,17,5,4
8928,0.0029412636067718267,0.012728332541882992,0.9843303561210632,-1,0.0,purchase_intent,youtube,0,1,1
8931,0.02140641398727894,0.7251392602920532,0.2534543573856354,0,1.0,passive_browsing,youtube,22,1,3
8932,0.17326201498508453,0.7802048921585083,0.04653307795524597,0,1.0,passive_browsing,youtube,0,1,5
8934,0.3277255892753601,0.609952449798584,0.0623219758272171,0,0.8164376005784525,passive_browsing,youtube,0,2,3
8936,0.012343733571469784,0.9037615656852722,0.0838947743177414,-1,0.0,passive_browsing,youtube,0,2,1
8938,0.07260195165872574,0.7532666325569153,0.17413130402565002,-1,0.0,passive_browsing,youtube,0,1,4
8939,0.021333444863557816,0.9410198926925659,0.03764666989445686,0,0.8509108611996908,passive_browsing,youtube,0,1,3
8940,0.022994522005319595,0.9091442823410034,0.0678611695766449,-1,0.0,passive_browsing,youtube,0,1,1
8941,0.014802535995841026,0.609075665473938,0.37612175941467285,0,0.8197951101463323,passive_browsing,youtube,0,2,3
8942,0.617882490158081,0.3467451333999634,0.03537242114543915,-1,0.0,passive_browsing,youtube,10,3,1
8943,0.4619823694229126,0.5069436430931091,0.03107394650578499,0,1.0,passive_browsing,youtube,0,1,6
8944,0.056213200092315674,0.8978993892669678,0.045887403190135956,0,1.0,passive_browsing,youtube,0,2,3
8945,0.022930582985281944,0.8935354351997375,0.08353397250175476,0,0.7566020743097616,passive_browsing,youtube,1,1,3
8946,0.047628045082092285,0.7098747491836548,0.24249714612960815,0,1.0,passive_browsing,youtube,0,2,4
8947,0.02662191540002823,0.9384416341781616,0.03493634983897209,0,0.9438594112485705,passive_browsing,youtube,1,3,2
8948,0.20161020755767822,0.4449014961719513,0.3534882962703705,0,0.9866365624038993,passive_browsing,youtube,1,1,4
8950,0.6060733199119568,0.35033831000328064,0.043588362634181976,0,0.9899384663424463,passive_browsing,youtube,0,1,3
8951,0.1110231876373291,0.8111032247543335,0.0778736099600792,-1,0.0,passive_browsing,youtube,0,2,2
8952,0.017457542940974236,0.19339758157730103,0.7891448140144348,0,0.9214410765093368,purchase_intent,youtube,0,1,2
8953,0.026933133602142334,0.9323251843452454,0.040741659700870514,0,0.8748617425407244,passive_browsing,youtube,1,5,1
8954,0.20912496745586395,0.5746097564697266,0.2162652313709259,0,1.0,passive_browsing,youtube,0,1,3
8955,0.07835179567337036,0.5338329076766968,0.3878152370452881,3,1.0,passive_browsing,youtube,40,2,2
8956,0.7733369469642639,0.21178239583969116,0.014880693517625332,3,1.0,churn_risk,youtube,11,1,1
8957,0.010552503168582916,0.9492834210395813,0.040164101868867874,3,0.9416524644182648,passive_browsing,youtube,0,0,1
8958,0.8052542209625244,0.1890943944454193,0.005651354324072599,3,1.0,churn_risk,youtube,7,0,1
8959,0.39895445108413696,0.5849617123603821,0.016083916649222374,3,1.0,passive_browsing,youtube,14,2,2
8963,0.3584267199039459,0.6107488870620728,0.03082444705069065,3,0.9278181048872018,passive_browsing,youtube,3,1,2
8965,0.007495056837797165,0.0332021601498127,0.9593027830123901,3,0.785818992823962,purchase_intent,youtube,2,2,2
8966,0.022697320207953453,0.9319080710411072,0.04539453238248825,3,1.0,passive_browsing,youtube,0,1,1
8968,0.007591292727738619,0.24670247733592987,0.7457062602043152,3,1.0,purchase_intent,youtube,1,0,1
8970,0.7632579803466797,0.22792977094650269,0.008812282234430313,3,1.0,churn_risk,youtube,5,1,1
8973,0.009434731677174568,0.6918094158172607,0.29875579476356506,3,0.7553862757458948,passive_browsing,youtube,1,2,1
8976,0.715175986289978,0.2745891809463501,0.010234866291284561,3,1.0,churn_risk,youtube,0,3,1
8978,0.7993608713150024,0.19310353696346283,0.007535657379776239,3,1.0,churn_risk,youtube,1,1,1
9041,0.607997715473175,0.36726710200309753,0.024735281243920326,3,0.8898532311511931,passive_browsing,youtube,185,10,2
9042,0.9177898168563843,0.0753023698925972,0.006907857023179531,3,1.0,churn_risk,youtube,82,4,2
9044,0.737600564956665,0.2437458038330078,0.018653687089681625,3,1.0,churn_risk,youtube,18,1,1
9046,0.16116514801979065,0.5057652592658997,0.33306965231895447,-1,0.0,passive_browsing,youtube,1,0,1
9048,0.019406123086810112,0.29778024554252625,0.6828135848045349,-1,0.0,passive_browsing,youtube,0,0,1
9049,0.3335200250148773,0.5497308373451233,0.11674918979406357,3,1.0,passive_browsing,youtube,8,0,3
9050,0.019484687596559525,0.13951341807842255,0.8410019278526306,3,0.8436747428524887,purchase_intent,youtube,1,1,1
9051,0.04186740517616272,0.3731544315814972,0.5849781632423401,1,1.0,passive_browsing,youtube,1,0,1
9052,0.8224527835845947,0.166154682636261,0.011392542161047459,0,0.8796139812778206,churn_risk,youtube,0,3,2
9057,0.4099630117416382,0.5499756932258606,0.04006131365895271,3,0.9127230144068014,passive_browsing,youtube,0,0,1
9058,0.8320925831794739,0.15245123207569122,0.015456217341125011,3,1.0,churn_risk,youtube,0,0,1
9059,0.8493016958236694,0.13846909999847412,0.012229284271597862,3,1.0,churn_risk,youtube,6,3,1
9061,0.0037456161808222532,0.0597618892788887,0.9364925026893616,3,0.9913205896609253,purchase_intent,youtube,0,0,1
9064,0.8327409625053406,0.15209080278873444,0.015168209560215473,3,1.0,churn_risk,youtube,0,0,1
9171,0.4758978486061096,0.5030581951141357,0.021043889224529266,3,1.0,passive_browsing,youtube,2,1,2
9172,0.9081709384918213,0.08675243705511093,0.005076694302260876,3,0.9481279969191827,churn_risk,youtube,0,1,2
9173,0.5460785627365112,0.40991896390914917,0.04400249570608139,5,0.4811861974936838,passive_browsing,youtube,0,1,3
9175,0.313121497631073,0.23175102472305298,0.4551275074481964,33,0.6631291230794567,passive_browsing,youtube,237,23,1
9176,0.8152251243591309,0.15720166265964508,0.027573132887482643,3,0.6822426206337584,churn_risk,youtube,2,0,1
9177,0.5791456699371338,0.2797270119190216,0.14112736284732819,3,0.9037712917892959,passive_browsing,youtube,346,0,1
9178,0.008969256654381752,0.11005614697933197,0.880974531173706,43,1.0,purchase_intent,youtube,313,4,4
9180,0.5975714325904846,0.3382502794265747,0.06417828798294067,3,0.9238314288719809,passive_browsing,youtube,119,1,1
9181,0.0052028498612344265,0.01768159493803978,0.9771155118942261,33,1.0,purchase_intent,youtube,164,3,3
9185,0.7590718269348145,0.22744733095169067,0.013480864465236664,3,1.0,churn_risk,youtube,6,0,2
9186,0.6147373914718628,0.34667372703552246,0.03858890384435654,3,1.0,passive_browsing,youtube,34,3,1
9187,0.002998218173161149,0.0067886351607739925,0.9902130961418152,-1,0.0,purchase_intent,youtube,4,0,2
9188,0.4817870855331421,0.4570624828338623,0.0611504502594471,3,1.0,passive_browsing,youtube,111,16,1
9189,0.04765615239739418,0.31856852769851685,0.6337752938270569,3,0.788725195856058,passive_browsing,youtube,24,1,3
9191,0.8782776594161987,0.10990606993436813,0.011816274374723434,3,1.0,churn_risk,youtube,23,3,1
9194,0.0031811357475817204,0.01424721721559763,0.9825716018676758,3,0.5335320280913008,purchase_intent,youtube,12,0,1
9195,0.0019288987386971712,0.02335333451628685,0.9747177362442017,33,1.0,purchase_intent,youtube,48,5,1
9197,0.11958425492048264,0.40830937027931213,0.47210636734962463,3,1.0,passive_browsing,youtube,11,0,1
9199,0.004625080153346062,0.01838565245270729,0.9769893288612366,0,0.9239086131118194,purchase_intent,youtube,4,0,1
9201,0.27944672107696533,0.3107764720916748,0.40977683663368225,3,0.8800423573203665,passive_browsing,youtube,0,0,2
9202,0.42675092816352844,0.5516641139984131,0.021584900096058846,3,1.0,passive_browsing,youtube,9,0,2
9203,0.04252258315682411,0.2911364734172821,0.6663410067558289,3,0.7228789984628033,purchase_intent,youtube,20,3,9
9205,0.8458204865455627,0.14405211806297302,0.010127466171979904,3,1.0,churn_risk,youtube,0,0,1
9207,0.9303982257843018,0.06318318098783493,0.006418623961508274,-1,0.0,churn_risk,youtube,2,0,1
9210,0.03439875692129135,0.43311747908592224,0.5324837565422058,33,1.0,purchase_intent,youtube,7,0,2
9211,0.7456189393997192,0.24145345389842987,0.012927629984915257,3,1.0,churn_risk,youtube,2,0,1
9212,0.07965581864118576,0.6033279895782471,0.31701621413230896,33,1.0,passive_browsing,youtube,2,0,1
9213,0.041905079036951065,0.2055826187133789,0.7525122761726379,-1,0.0,purchase_intent,youtube,5,0,1
9215,0.9056409597396851,0.0867452621459961,0.007613787427544594,3,1.0,churn_risk,youtube,5,1,1
9217,0.11219707876443863,0.5306286811828613,0.35717421770095825,3,1.0,passive_browsing,youtube,0,0,1
9221,0.044681623578071594,0.3147108554840088,0.6406075358390808,3,0.7537940184483717,purchase_intent,youtube,3,0,3
9222,0.0035105173010379076,0.00871560163795948,0.9877738356590271,0,1.0,purchase_intent,youtube,0,0,1
9224,0.06329260766506195,0.09708986431360245,0.8396175503730774,-1,0.0,purchase_intent,youtube,0,0,3
9227,0.006532612256705761,0.07324341684579849,0.9202239513397217,3,1.0,purchase_intent,youtube,111,2,5
9230,0.606346607208252,0.31366825103759766,0.07998515665531158,3,1.0,passive_browsing,youtube,5,2,4
9232,0.8724644780158997,0.10534011572599411,0.022195369005203247,3,0.5181823872906189,churn_risk,youtube,1,0,2
9233,0.09521558880805969,0.694015622138977,0.21076877415180206,3,1.0,passive_browsing,youtube,8,1,1
9234,0.006220064125955105,0.03519159182906151,0.9585884213447571,33,1.0,purchase_intent,youtube,1,0,1
9236,0.24021120369434357,0.6582193970680237,0.10156945139169693,9,1.0,passive_browsing,youtube,4,0,1
9238,0.8613128066062927,0.12322673946619034,0.01546039804816246,33,1.0,churn_risk,youtube,0,0,1
9239,0.8950766324996948,0.09310624748468399,0.011817236430943012,33,1.0,churn_risk,youtube,3,0,1
9241,0.04975859820842743,0.1685073971748352,0.781734049320221,-1,0.0,purchase_intent,youtube,0,0,1
9245,0.8686078190803528,0.12325066328048706,0.008141539990901947,3,0.7947319155077867,churn_risk,youtube,0,0,3
9246,0.7683242559432983,0.21295389533042908,0.018721824511885643,3,1.0,churn_risk,youtube,1,0,1
9247,0.8661065101623535,0.11896806210279465,0.01492544636130333,3,1.0,churn_risk,youtube,4,1,1
9250,0.9436848163604736,0.05075646936893463,0.005558638833463192,3,0.793317757868932,churn_risk,youtube,0,0,2
9251,0.41407591104507446,0.4376040995121002,0.1483200341463089,3,1.0,passive_browsing,youtube,1,2,2
9253,0.001922256895340979,0.010773376561701298,0.9873043894767761,33,0.4825342221443932,purchase_intent,youtube,0,0,1
9254,0.7552139759063721,0.2289750725030899,0.015810923650860786,3,1.0,churn_risk,youtube,11,0,1
9255,0.5550849437713623,0.36308515071868896,0.08182992786169052,3,1.0,churn_risk,youtube,0,0,1
9257,0.8859962224960327,0.10412206500768661,0.009881753474473953,3,1.0,churn_risk,youtube,1,0,2
9258,0.9062345623970032,0.08621839433908463,0.007547047454863787,33,1.0,churn_risk,youtube,1,0,1
9259,0.005289176944643259,0.02006487362086773,0.9746459126472473,33,0.40875900944680665,purchase_intent,youtube,0,0,1
9260,0.4020671844482422,0.507835865020752,0.09009692072868347,3,0.9751247790695343,passive_browsing,youtube,0,0,2
9261,0.022994738072156906,0.6220388412475586,0.35496649146080017,33,1.0,passive_browsing,youtube,0,0,1
9262,0.12327650934457779,0.7062383890151978,0.17048513889312744,3,0.9421753680344742,passive_browsing,youtube,0,0,1
9267,0.0571051724255085,0.5546488761901855,0.38824597001075745,3,0.9364030337438668,passive_browsing,youtube,0,0,1
9268,0.8672599196434021,0.12622705101966858,0.0065130493603646755,33,1.0,churn_risk,youtube,2,0,1
9269,0.8674964308738708,0.12546776235103607,0.0070358808152377605,2,0.9613635927186956,churn_risk,youtube,0,0,1
9270,0.4259984791278839,0.5312742590904236,0.04272720590233803,3,1.0,passive_browsing,youtube,2,2,1
9271,0.5923170447349548,0.22124767303466797,0.18643520772457123,33,0.12303437334188315,passive_browsing,youtube,2,0,3
9272,0.010211199522018433,0.09777112305164337,0.892017662525177,33,1.0,purchase_intent,youtube,3,0,1
9273,0.0056185852736234665,0.01223213504999876,0.9821493029594421,0,1.0,purchase_intent,youtube,0,0,2
9274,0.030030440539121628,0.5783122777938843,0.3916573226451874,0,0.7008481284681897,passive_browsing,youtube,0,0,1
9284,0.18759281933307648,0.20854072272777557,0.603866457939148,3,1.0,passive_browsing,youtube,0,0,2
9286,0.003191326977685094,0.01281194481998682,0.9839968085289001,0,0.6378690207143152,purchase_intent,youtube,0,0,1
9287,0.7970383167266846,0.19538196921348572,0.00757974898442626,3,1.0,churn_risk,youtube,18,10,2
9289,0.17762593924999237,0.5494998693466187,0.27287420630455017,-1,0.0,passive_browsing,youtube,0,0,1
9290,0.6434173583984375,0.2823028862476349,0.07427968829870224,3,1.0,passive_browsing,youtube,14,5,1
9292,0.5168297290802002,0.44049301743507385,0.04267726466059685,3,1.0,passive_browsing,youtube,1,7,1
9294,0.9248676896095276,0.06976664811372757,0.005365689285099506,3,1.0,churn_risk,youtube,8,7,1
9397,0.015475776046514511,0.8439623713493347,0.14056183397769928,1,0.5422260918713409,passive_browsing,youtube,0,1,1
9791,0.021407324820756912,0.4494049549102783,0.5291877388954163,-1,0.0,passive_browsing,youtube,482,0,1
9794,0.005165772512555122,0.41038307547569275,0.5844511985778809,1,1.0,passive_browsing,youtube,514,19,1
9795,0.003632826264947653,0.023915575817227364,0.9724516272544861,1,1.0,purchase_intent,youtube,9,0,1
9796,0.003627956146374345,0.014502008445560932,0.9818700551986694,-1,0.0,purchase_intent,youtube,2,1,2
9798,0.09987731277942657,0.6599847674369812,0.240137979388237,1,0.8915633954844725,passive_browsing,youtube,17,1,4
9799,0.0030706720426678658,0.016971159726381302,0.9799582362174988,1,0.6751326360456655,purchase_intent,youtube,29,2,1
9801,0.003287017345428467,0.014198776334524155,0.9825142025947571,1,1.0,purchase_intent,youtube,1,0,1
9810,0.003953233361244202,0.04283401370048523,0.9532127976417542,0,0.9248320260306749,purchase_intent,youtube,4,3,1
9814,0.0025545922107994556,0.07608681917190552,0.921358585357666,41,1.0,purchase_intent,youtube,4,0,1
9817,0.004982524551451206,0.010009480640292168,0.9850080013275146,0,0.735462900155108,purchase_intent,youtube,0,0,1
9818,0.43914031982421875,0.46485355496406555,0.09600619226694107,12,1.0,passive_browsing,youtube,4,0,1
9819,0.03097846917808056,0.7222802639007568,0.24674123525619507,1,0.8549430840665594,passive_browsing,youtube,7,0,1
9821,0.09628616273403168,0.8590784668922424,0.0446353554725647,1,1.0,passive_browsing,youtube,2,0,3
9822,0.02149965986609459,0.0793815478682518,0.8991188406944275,1,0.6898523007760822,purchase_intent,youtube,0,0,1
9823,0.8306193947792053,0.15347087383270264,0.015909723937511444,-1,0.0,churn_risk,youtube,5,1,1
9827,0.1729525923728943,0.6490496397018433,0.17799773812294006,1,0.6001369884568338,passive_browsing,youtube,18,10,1
9829,0.01730417087674141,0.1285228431224823,0.854172945022583,-1,0.0,purchase_intent,youtube,0,0,1
9837,0.0022182620596140623,0.03054828569293022,0.9672334790229797,1,0.7745853748975754,purchase_intent,youtube,0,0,1
9838,0.03253821283578873,0.6442477107048035,0.32321399450302124,1,0.9109962033121612,passive_browsing,youtube,91,1,1
9852,0.010269432328641415,0.1101885437965393,0.8795421123504639,1,1.0,purchase_intent,youtube,0,0,1
9854,0.024328140541911125,0.8955680727958679,0.08010376244783401,-1,0.0,passive_browsing,youtube,1,0,4
9856,0.0030718836933374405,0.015323873609304428,0.9816042184829712,0,0.676692086547736,purchase_intent,youtube,3,0,1
9858,0.3518458306789398,0.6049938201904297,0.043160390108823776,1,0.6785328542972169,passive_browsing,youtube,3,1,1
9859,0.05550455302000046,0.6083335280418396,0.3361619710922241,-1,0.0,passive_browsing,youtube,4,0,1
9861,0.0229316595941782,0.8269088268280029,0.15015952289104462,-1,0.0,passive_browsing,youtube,0,0,1
9864,0.8610880374908447,0.1255907267332077,0.013321168720722198,-1,0.0,churn_risk,youtube,44,0,2
9866,0.745759904384613,0.23117534816265106,0.02306467667222023,-1,0.0,churn_risk,youtube,38,4,2
9874,0.32828232645988464,0.6264214515686035,0.04529621824622154,1,0.8367468488090403,passive_browsing,youtube,0,0,1
9876,0.2385454773902893,0.6379885673522949,0.12346597015857697,1,1.0,passive_browsing,youtube,3,0,1
9879,0.03845401480793953,0.4188947379589081,0.5426512360572815,-1,0.0,purchase_intent,youtube,0,0,4
9881,0.0231303907930851,0.872475802898407,0.10439382493495941,0,0.610055540511161,passive_browsing,youtube,1,0,1
9883,0.0033447397872805595,0.4168071448802948,0.5798481702804565,0,1.0,passive_browsing,youtube,2,0,4
9976,0.003274687333032489,0.03490905836224556,0.9618161916732788,0,0.8001069513239993,purchase_intent,youtube,0,0,4
9977,0.0072410013526678085,0.5222005248069763,0.4705584645271301,0,0.9899384663424463,passive_browsing,youtube,18,0,2
9978,0.004612420219928026,0.4083884358406067,0.5869991183280945,22,1.0,purchase_intent,youtube,6,2,6
9980,0.0038145536091178656,0.009569505229592323,0.9866158962249756,0,0.9438730212193156,purchase_intent,youtube,0,0,2
9988,0.08770161867141724,0.637826144695282,0.27447229623794556,-1,0.0,passive_browsing,youtube,3,0,5
9989,0.008507836610078812,0.12774762511253357,0.8637444972991943,0,0.6160366287490866,purchase_intent,youtube,4,1,2
9990,0.6154062151908875,0.23698757588863373,0.14760616421699524,0,1.0,passive_browsing,youtube,2,0,1
9991,0.07235200703144073,0.46823373436927795,0.4594142436981201,-1,0.0,passive_browsing,youtube,0,0,2
9992,0.032550740987062454,0.9321780800819397,0.035271137952804565,21,0.5584005899635742,passive_browsing,youtube,1,0,1
9993,0.023546965792775154,0.26369374990463257,0.712759256362915,-1,0.0,purchase_intent,youtube,1,0,2
9995,0.1941496729850769,0.5702183842658997,0.2356320172548294,36,0.9392031130405908,passive_browsing,youtube,0,0,1
9996,0.262240469455719,0.49610579013824463,0.24165380001068115,-1,0.0,passive_browsing,youtube,1,0,2
9998,0.843272864818573,0.14067120850086212,0.016055909916758537,0,0.9534347882903802,churn_risk,youtube,15,4,3
9999,0.00958505179733038,0.4939514398574829,0.49646350741386414,-1,0.0,passive_browsing,youtube,1,0,1
10000,0.6182656288146973,0.36150068044662476,0.02023366279900074,-1,0.0,passive_browsing,youtube,0,0,2
10001,0.26528599858283997,0.623498260974884,0.1112157329916954,0,1.0,passive_browsing,youtube,1,0,1
10002,0.04041944444179535,0.8973126411437988,0.06226787343621254,0,0.6263730590456096,passive_browsing,youtube,1,0,2
10006,0.8965626955032349,0.09688952565193176,0.006547761149704456,-1,0.0,churn_risk,youtube,0,0,1
10007,0.05120545253157616,0.41722437739372253,0.5315701961517334,-1,0.0,purchase_intent,youtube,1,0,4
10008,0.01038686279207468,0.04529973119497299,0.9443134069442749,0,1.0,purchase_intent,youtube,2,2,2
10009,0.4409257769584656,0.4832669794559479,0.07580727338790894,-1,0.0,passive_browsing,youtube,0,0,3
10010,0.014893307350575924,0.10848315060138702,0.8766235709190369,0,0.7429403627652538,purchase_intent,youtube,0,2,6
10012,0.36566361784935,0.5884711146354675,0.045865293592214584,0,0.3677563544419899,passive_browsing,youtube,0,0,1
10013,0.6887133121490479,0.29399195313453674,0.017294734716415405,36,1.0,passive_browsing,youtube,0,0,1
10015,0.021339181810617447,0.7808063626289368,0.1978544443845749,0,0.7091894503715561,passive_browsing,youtube,0,1,6
10018,0.25039395689964294,0.6266385912895203,0.12296740710735321,-1,0.0,passive_browsing,youtube,0,0,5
10019,0.09904701262712479,0.7872858643531799,0.11366705596446991,-1,0.0,passive_browsing,youtube,3,1,1
10020,0.01754601113498211,0.9237708449363708,0.05868317559361458,-1,0.0,passive_browsing,youtube,1,1,2
10021,0.5632658004760742,0.40234699845314026,0.03438710793852806,0,0.9964494056244608,passive_browsing,youtube,1,1,2
10022,0.24907591938972473,0.7071253061294556,0.04379873722791672,4,0.3429756551210278,passive_browsing,youtube,0,0,1
10024,0.055537208914756775,0.21032775938510895,0.7341350317001343,3,0.8400248232585695,purchase_intent,youtube,0,0,3
10025,0.9306908845901489,0.06217259168624878,0.00713653489947319,3,0.909474721508305,churn_risk,youtube,0,0,2
10026,0.05993739143013954,0.8997490406036377,0.04031354933977127,0,0.9313592332226301,passive_browsing,youtube,0,0,1
10029,0.523867130279541,0.4480988383293152,0.028033968061208725,0,1.0,passive_browsing,youtube,3,0,3
10030,0.008863551542162895,0.043185990303754807,0.9479504823684692,24,0.5560347782815119,purchase_intent,youtube,12,1,1
10033,0.00867969635874033,0.10324805974960327,0.8880722522735596,0,0.8802175111594346,purchase_intent,youtube,0,0,1
10035,0.00614022184163332,0.010944360867142677,0.9829154014587402,0,1.0,purchase_intent,youtube,2,1,1
10045,0.04446178674697876,0.8726919293403625,0.08284623175859451,0,0.9595346863593937,passive_browsing,youtube,1,0,1
